Ref_Date,GEO,GROUP,Vector,Coordinate,Value
2016/2017,Alberta,"Other health, parks, recreation and fitness",v62427136,10.17,5187.00000000
2006/2007,British Columbia,Education,v62427145,11.1,4556.00000000
2007/2008,British Columbia,Education,v62427145,11.1,4678.00000000
2008/2009,British Columbia,Education,v62427145,11.1,4512.00000000
2009/2010,British Columbia,Education,v62427145,11.1,4437.00000000
2010/2011,British Columbia,Education,v62427145,11.1,4467.00000000
2011/2012,British Columbia,Education,v62427145,11.1,4610.00000000
2012/2013,British Columbia,Education,v62427145,11.1,4636.00000000
2013/2014,British Columbia,Education,v62427145,11.1,4739.00000000
2014/2015,British Columbia,Education,v62427145,11.1,4891.00000000
2015/2016,British Columbia,Education,v62427145,11.1,5050.00000000
2016/2017,British Columbia,Education,v62427145,11.1,5150.00000000
2006/2007,British Columbia,"Visual and performing arts, and communications technologies",v62427153,11.2,4647.00000000
2007/2008,British Columbia,"Visual and performing arts, and communications technologies",v62427153,11.2,4717.00000000
2008/2009,British Columbia,"Visual and performing arts, and communications technologies",v62427153,11.2,4508.00000000
2009/2010,British Columbia,"Visual and performing arts, and communications technologies",v62427153,11.2,4521.00000000
2010/2011,British Columbia,"Visual and performing arts, and communications technologies",v62427153,11.2,4446.00000000
2011/2012,British Columbia,"Visual and performing arts, and communications technologies",v62427153,11.2,4215.00000000
2012/2013,British Columbia,"Visual and performing arts, and communications technologies",v62427153,11.2,4307.00000000
2013/2014,British Columbia,"Visual and performing arts, and communications technologies",v62427153,11.2,4400.00000000
2014/2015,British Columbia,"Visual and performing arts, and communications technologies",v62427153,11.2,4403.00000000
2015/2016,British Columbia,"Visual and performing arts, and communications technologies",v62427153,11.2,4624.00000000
2016/2017,British Columbia,"Visual and performing arts, and communications technologies",v62427153,11.2,5030.00000000
2006/2007,British Columbia,Humanities,v62427154,11.3,4675.00000000
2007/2008,British Columbia,Humanities,v62427154,11.3,4816.00000000
2008/2009,British Columbia,Humanities,v62427154,11.3,4470.00000000
2009/2010,British Columbia,Humanities,v62427154,11.3,4380.00000000
2010/2011,British Columbia,Humanities,v62427154,11.3,4372.00000000
2011/2012,British Columbia,Humanities,v62427154,11.3,4530.00000000
2012/2013,British Columbia,Humanities,v62427154,11.3,4509.00000000
2013/2014,British Columbia,Humanities,v62427154,11.3,4577.00000000
2014/2015,British Columbia,Humanities,v62427154,11.3,4695.00000000
2015/2016,British Columbia,Humanities,v62427154,11.3,4791.00000000
2016/2017,British Columbia,Humanities,v62427154,11.3,4894.00000000
2006/2007,British Columbia,Social and behavioural sciences,v62427155,11.4,4702.00000000
2007/2008,British Columbia,Social and behavioural sciences,v62427155,11.4,4808.00000000
2008/2009,British Columbia,Social and behavioural sciences,v62427155,11.4,4502.00000000
2009/2010,British Columbia,Social and behavioural sciences,v62427155,11.4,4554.00000000
2010/2011,British Columbia,Social and behavioural sciences,v62427155,11.4,4605.00000000
2011/2012,British Columbia,Social and behavioural sciences,v62427155,11.4,4726.00000000
2012/2013,British Columbia,Social and behavioural sciences,v62427155,11.4,4785.00000000
2013/2014,British Columbia,Social and behavioural sciences,v62427155,11.4,4847.00000000
2014/2015,British Columbia,Social and behavioural sciences,v62427155,11.4,4952.00000000
2015/2016,British Columbia,Social and behavioural sciences,v62427155,11.4,4975.00000000
2016/2017,British Columbia,Social and behavioural sciences,v62427155,11.4,5092.00000000
2006/2007,British Columbia,"Law, legal professions and studies",v62427156,11.5,7437.00000000
2007/2008,British Columbia,"Law, legal professions and studies",v62427156,11.5,7592.00000000
2008/2009,British Columbia,"Law, legal professions and studies",v62427156,11.5,9104.00000000
2009/2010,British Columbia,"Law, legal professions and studies",v62427156,11.5,9193.00000000
2010/2011,British Columbia,"Law, legal professions and studies",v62427156,11.5,9376.00000000
2011/2012,British Columbia,"Law, legal professions and studies",v62427156,11.5,9564.00000000
2012/2013,British Columbia,"Law, legal professions and studies",v62427156,11.5,9536.00000000
2013/2014,British Columbia,"Law, legal professions and studies",v62427156,11.5,9642.00000000
2014/2015,British Columbia,"Law, legal professions and studies",v62427156,11.5,10115.00000000
2015/2016,British Columbia,"Law, legal professions and studies",v62427156,11.5,10014.00000000
2016/2017,British Columbia,"Law, legal professions and studies",v62427156,11.5,10633.00000000
2006/2007,British Columbia,"Business, management and public administration",v62427157,11.6,4743.00000000
2007/2008,British Columbia,"Business, management and public administration",v62427157,11.6,4914.00000000
2008/2009,British Columbia,"Business, management and public administration",v62427157,11.6,4567.00000000
2009/2010,British Columbia,"Business, management and public administration",v62427157,11.6,4385.00000000
2010/2011,British Columbia,"Business, management and public administration",v62427157,11.6,4300.00000000
2011/2012,British Columbia,"Business, management and public administration",v62427157,11.6,4626.00000000
2012/2013,British Columbia,"Business, management and public administration",v62427157,11.6,4449.00000000
2013/2014,British Columbia,"Business, management and public administration",v62427157,11.6,4500.00000000
2014/2015,British Columbia,"Business, management and public administration",v62427157,11.6,4700.00000000
2015/2016,British Columbia,"Business, management and public administration",v62427157,11.6,5020.00000000
2016/2017,British Columbia,"Business, management and public administration",v62427157,11.6,5122.00000000
2006/2007,British Columbia,Physical and life sciences and technologies,v62427158,11.7,4414.00000000
2007/2008,British Columbia,Physical and life sciences and technologies,v62427158,11.7,4523.00000000
2008/2009,British Columbia,Physical and life sciences and technologies,v62427158,11.7,4433.00000000
2009/2010,British Columbia,Physical and life sciences and technologies,v62427158,11.7,4480.00000000
2010/2011,British Columbia,Physical and life sciences and technologies,v62427158,11.7,4585.00000000
2011/2012,British Columbia,Physical and life sciences and technologies,v62427158,11.7,4703.00000000
2012/2013,British Columbia,Physical and life sciences and technologies,v62427158,11.7,4790.00000000
2013/2014,British Columbia,Physical and life sciences and technologies,v62427158,11.7,4886.00000000
2014/2015,British Columbia,Physical and life sciences and technologies,v62427158,11.7,4880.00000000
2015/2016,British Columbia,Physical and life sciences and technologies,v62427158,11.7,4983.00000000
2016/2017,British Columbia,Physical and life sciences and technologies,v62427158,11.7,5083.00000000
2006/2007,British Columbia,"Mathematics, computer and information sciences",v62427159,11.8,4447.00000000
2007/2008,British Columbia,"Mathematics, computer and information sciences",v62427159,11.8,4547.00000000
2008/2009,British Columbia,"Mathematics, computer and information sciences",v62427159,11.8,4479.00000000
2009/2010,British Columbia,"Mathematics, computer and information sciences",v62427159,11.8,4517.00000000
2010/2011,British Columbia,"Mathematics, computer and information sciences",v62427159,11.8,4545.00000000
2011/2012,British Columbia,"Mathematics, computer and information sciences",v62427159,11.8,4667.00000000
2012/2013,British Columbia,"Mathematics, computer and information sciences",v62427159,11.8,4719.00000000
2013/2014,British Columbia,"Mathematics, computer and information sciences",v62427159,11.8,4848.00000000
2014/2015,British Columbia,"Mathematics, computer and information sciences",v62427159,11.8,4894.00000000
2015/2016,British Columbia,"Mathematics, computer and information sciences",v62427159,11.8,4940.00000000
2016/2017,British Columbia,"Mathematics, computer and information sciences",v62427159,11.8,5039.00000000
2006/2007,British Columbia,Engineering,v62427160,11.9,4395.00000000
2007/2008,British Columbia,Engineering,v62427160,11.9,4400.00000000
2008/2009,British Columbia,Engineering,v62427160,11.9,4484.00000000
2009/2010,British Columbia,Engineering,v62427160,11.9,4675.00000000
2010/2011,British Columbia,Engineering,v62427160,11.9,4649.00000000
2011/2012,British Columbia,Engineering,v62427160,11.9,4742.00000000
2012/2013,British Columbia,Engineering,v62427160,11.9,4879.00000000
2013/2014,British Columbia,Engineering,v62427160,11.9,4976.00000000
2014/2015,British Columbia,Engineering,v62427160,11.9,5140.00000000
2015/2016,British Columbia,Engineering,v62427160,11.9,5438.00000000
2016/2017,British Columbia,Engineering,v62427160,11.9,5547.00000000
2008/2009,British Columbia,Architecture and related technologies,v62427146,11.10,4342.00000000
2009/2010,British Columbia,Architecture and related technologies,v62427146,11.10,4430.00000000
2010/2011,British Columbia,Architecture and related technologies,v62427146,11.10,4518.00000000
2011/2012,British Columbia,Architecture and related technologies,v62427146,11.10,4608.00000000
2012/2013,British Columbia,Architecture and related technologies,v62427146,11.10,4700.00000000
2013/2014,British Columbia,Architecture and related technologies,v62427146,11.10,4794.00000000
2014/2015,British Columbia,Architecture and related technologies,v62427146,11.10,4890.00000000
2015/2016,British Columbia,Architecture and related technologies,v62427146,11.10,5306.00000000
2016/2017,British Columbia,Architecture and related technologies,v62427146,11.10,5411.00000000
2006/2007,British Columbia,"Agriculture, natural resources and conservation",v62427147,11.11,4181.00000000
2007/2008,British Columbia,"Agriculture, natural resources and conservation",v62427147,11.11,4367.00000000
2008/2009,British Columbia,"Agriculture, natural resources and conservation",v62427147,11.11,4351.00000000
2009/2010,British Columbia,"Agriculture, natural resources and conservation",v62427147,11.11,4214.00000000
2010/2011,British Columbia,"Agriculture, natural resources and conservation",v62427147,11.11,4510.00000000
2011/2012,British Columbia,"Agriculture, natural resources and conservation",v62427147,11.11,4731.00000000
2012/2013,British Columbia,"Agriculture, natural resources and conservation",v62427147,11.11,4631.00000000
2013/2014,British Columbia,"Agriculture, natural resources and conservation",v62427147,11.11,4700.00000000
2014/2015,British Columbia,"Agriculture, natural resources and conservation",v62427147,11.11,4975.00000000
2015/2016,British Columbia,"Agriculture, natural resources and conservation",v62427147,11.11,5064.00000000
2016/2017,British Columbia,"Agriculture, natural resources and conservation",v62427147,11.11,5165.00000000
2007/2008,British Columbia,Dentistry,v62427148,11.12,10920.00000000
2008/2009,British Columbia,Dentistry,v62427148,11.12,11133.00000000
2009/2010,British Columbia,Dentistry,v62427148,11.12,11356.00000000
2010/2011,British Columbia,Dentistry,v62427148,11.12,15457.00000000
2011/2012,British Columbia,Dentistry,v62427148,11.12,15766.00000000
2012/2013,British Columbia,Dentistry,v62427148,11.12,16082.00000000
2013/2014,British Columbia,Dentistry,v62427148,11.12,16403.00000000
2014/2015,British Columbia,Dentistry,v62427148,11.12,16731.00000000
2015/2016,British Columbia,Dentistry,v62427148,11.12,27111.00000000
2016/2017,British Columbia,Dentistry,v62427148,11.12,27653.00000000
2006/2007,British Columbia,Medicine,v62427149,11.13,10701.00000000
2007/2008,British Columbia,Medicine,v62427149,11.13,10920.00000000
2008/2009,British Columbia,Medicine,v62427149,11.13,11133.00000000
2009/2010,British Columbia,Medicine,v62427149,11.13,11356.00000000
2010/2011,British Columbia,Medicine,v62427149,11.13,15457.00000000
2011/2012,British Columbia,Medicine,v62427149,11.13,15766.00000000
2012/2013,British Columbia,Medicine,v62427149,11.13,16082.00000000
2013/2014,British Columbia,Medicine,v62427149,11.13,16403.00000000
2014/2015,British Columbia,Medicine,v62427149,11.13,16731.00000000
2015/2016,British Columbia,Medicine,v62427149,11.13,17066.00000000
2016/2017,British Columbia,Medicine,v62427149,11.13,17407.00000000
2007/2008,British Columbia,Nursing,v62427150,11.14,5557.00000000
2008/2009,British Columbia,Nursing,v62427150,11.14,4436.00000000
2009/2010,British Columbia,Nursing,v62427150,11.14,4028.00000000
2010/2011,British Columbia,Nursing,v62427150,11.14,4081.00000000
2011/2012,British Columbia,Nursing,v62427150,11.14,4285.00000000
2012/2013,British Columbia,Nursing,v62427150,11.14,4287.00000000
2013/2014,British Columbia,Nursing,v62427150,11.14,4380.00000000
2014/2015,British Columbia,Nursing,v62427150,11.14,4379.00000000
2015/2016,British Columbia,Nursing,v62427150,11.14,4340.00000000
2016/2017,British Columbia,Nursing,v62427150,11.14,4427.00000000
2007/2008,British Columbia,Pharmacy,v62427151,11.15,6090.00000000
2008/2009,British Columbia,Pharmacy,v62427151,11.15,6198.00000000
2009/2010,British Columbia,Pharmacy,v62427151,11.15,6322.00000000
2010/2011,British Columbia,Pharmacy,v62427151,11.15,6661.00000000
2011/2012,British Columbia,Pharmacy,v62427151,11.15,6794.00000000
2012/2013,British Columbia,Pharmacy,v62427151,11.15,6930.00000000
2013/2014,British Columbia,Pharmacy,v62427151,11.15,7069.00000000
2014/2015,British Columbia,Pharmacy,v62427151,11.15,7210.00000000
2015/2016,British Columbia,Pharmacy,v62427151,11.15,12016.00000000
2016/2017,British Columbia,Pharmacy,v62427151,11.15,12256.00000000
2006/2007,British Columbia,"Other health, parks, recreation and fitness",v62427152,11.17,5057.00000000
2007/2008,British Columbia,"Other health, parks, recreation and fitness",v62427152,11.17,5599.00000000
2008/2009,British Columbia,"Other health, parks, recreation and fitness",v62427152,11.17,4477.00000000
2009/2010,British Columbia,"Other health, parks, recreation and fitness",v62427152,11.17,4568.00000000
2010/2011,British Columbia,"Other health, parks, recreation and fitness",v62427152,11.17,4556.00000000
2011/2012,British Columbia,"Other health, parks, recreation and fitness",v62427152,11.17,4638.00000000
2012/2013,British Columbia,"Other health, parks, recreation and fitness",v62427152,11.17,4755.00000000
2013/2014,British Columbia,"Other health, parks, recreation and fitness",v62427152,11.17,4850.00000000
2014/2015,British Columbia,"Other health, parks, recreation and fitness",v62427152,11.17,4890.00000000
2015/2016,British Columbia,"Other health, parks, recreation and fitness",v62427152,11.17,4947.00000000
2016/2017,British Columbia,"Other health, parks, recreation and fitness",v62427152,11.17,5102.00000000
